Unnamed: 0,Image,Flow,FlowRGB,GtMask,Sequence,Sequence_Index,Dino
4183,FBMS/FBMS_clean/JPEGImages/marple5/00014.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple5/00014.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple5/00014.flo.png,,marple5,14,FBMS/FBMS_clean/DINO/dino_vits8//marple5/00014.jpg_144x175.npy
4184,FBMS/FBMS_clean/JPEGImages/marple5/00015.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple5/00015.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple5/00015.flo.png,,marple5,15,FBMS/FBMS_clean/DINO/dino_vits8//marple5/00015.jpg_144x175.npy
4185,FBMS/FBMS_clean/JPEGImages/marple5/00016.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple5/00016.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple5/00016.flo.png,,marple5,16,FBMS/FBMS_clean/DINO/dino_vits8//marple5/00016.jpg_144x175.npy
4186,FBMS/FBMS_clean/JPEGImages/marple5/00017.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple5/00017.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple5/00017.flo.png,,marple5,17,FBMS/FBMS_clean/DINO/dino_vits8//marple5/00017.jpg_144x175.npy
4187,FBMS/FBMS_clean/JPEGImages/marple5/00018.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple5/00018.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple5/00018.flo.png,,marple5,18,FBMS/FBMS_clean/DINO/dino_vits8//marple5/00018.jpg_144x175.npy
4188,FBMS/FBMS_clean/JPEGImages/marple5/00019.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple5/00019.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple5/00019.flo.png,,marple5,19,FBMS/FBMS_clean/DINO/dino_vits8//marple5/00019.jpg_144x175.npy
4189,FBMS/FBMS_clean/JPEGImages/marple5/00020.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple5/00020.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple5/00020.flo.png,FBMS/FBMS_clean/Annotations/marple5/00020.png,marple5,20,FBMS/FBMS_clean/DINO/dino_vits8//marple5/00020.jpg_144x175.npy
4190,FBMS/FBMS_clean/JPEGImages/marple5/00021.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple5/00021.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple5/00021.flo.png,,marple5,21,FBMS/FBMS_clean/DINO/dino_vits8//marple5/00021.jpg_144x175.npy
4191,FBMS/FBMS_clean/JPEGImages/marple5/00022.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple5/00022.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple5/00022.flo.png,,marple5,22,FBMS/FBMS_clean/DINO/dino_vits8//marple5/00022.jpg_144x175.npy
4192,FBMS/FBMS_clean/JPEGImages/marple5/00023.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple5/00023.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple5/00023.flo.png,,marple5,23,FBMS/FBMS_clean/DINO/dino_vits8//marple5/00023.jpg_144x175.npy
4193,FBMS/FBMS_clean/JPEGImages/marple5/00024.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple5/00024.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple5/00024.flo.png,,marple5,24,FBMS/FBMS_clean/DINO/dino_vits8//marple5/00024.jpg_144x175.npy
4194,FBMS/FBMS_clean/JPEGImages/marple5/00025.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple5/00025.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple5/00025.flo.png,,marple5,25,FBMS/FBMS_clean/DINO/dino_vits8//marple5/00025.jpg_144x175.npy
4195,FBMS/FBMS_clean/JPEGImages/marple5/00026.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple5/00026.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple5/00026.flo.png,,marple5,26,FBMS/FBMS_clean/DINO/dino_vits8//marple5/00026.jpg_144x175.npy
4196,FBMS/FBMS_clean/JPEGImages/marple5/00027.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple5/00027.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple5/00027.flo.png,,marple5,27,FBMS/FBMS_clean/DINO/dino_vits8//marple5/00027.jpg_144x175.npy
4197,FBMS/FBMS_clean/JPEGImages/marple5/00028.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple5/00028.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple5/00028.flo.png,,marple5,28,FBMS/FBMS_clean/DINO/dino_vits8//marple5/00028.jpg_144x175.npy
4198,FBMS/FBMS_clean/JPEGImages/marple5/00029.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple5/00029.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple5/00029.flo.png,,marple5,29,FBMS/FBMS_clean/DINO/dino_vits8//marple5/00029.jpg_144x175.npy
4199,FBMS/FBMS_clean/JPEGImages/marple5/00030.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple5/00030.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple5/00030.flo.png,FBMS/FBMS_clean/Annotations/marple5/00030.png,marple5,30,FBMS/FBMS_clean/DINO/dino_vits8//marple5/00030.jpg_144x175.npy
4200,FBMS/FBMS_clean/JPEGImages/marple5/00031.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple5/00031.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple5/00031.flo.png,,marple5,31,FBMS/FBMS_clean/DINO/dino_vits8//marple5/00031.jpg_144x175.npy
4201,FBMS/FBMS_clean/JPEGImages/marple5/00032.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple5/00032.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple5/00032.flo.png,,marple5,32,FBMS/FBMS_clean/DINO/dino_vits8//marple5/00032.jpg_144x175.npy
4202,FBMS/FBMS_clean/JPEGImages/marple5/00033.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple5/00033.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple5/00033.flo.png,,marple5,33,FBMS/FBMS_clean/DINO/dino_vits8//marple5/00033.jpg_144x175.npy
4203,FBMS/FBMS_clean/JPEGImages/marple5/00034.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple5/00034.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple5/00034.flo.png,,marple5,34,FBMS/FBMS_clean/DINO/dino_vits8//marple5/00034.jpg_144x175.npy
4204,FBMS/FBMS_clean/JPEGImages/marple5/00035.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple5/00035.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple5/00035.flo.png,,marple5,35,FBMS/FBMS_clean/DINO/dino_vits8//marple5/00035.jpg_144x175.npy
4205,FBMS/FBMS_clean/JPEGImages/marple5/00036.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple5/00036.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple5/00036.flo.png,,marple5,36,FBMS/FBMS_clean/DINO/dino_vits8//marple5/00036.jpg_144x175.npy
4206,FBMS/FBMS_clean/JPEGImages/marple5/00037.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple5/00037.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple5/00037.flo.png,,marple5,37,FBMS/FBMS_clean/DINO/dino_vits8//marple5/00037.jpg_144x175.npy
4207,FBMS/FBMS_clean/JPEGImages/marple5/00038.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple5/00038.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple5/00038.flo.png,,marple5,38,FBMS/FBMS_clean/DINO/dino_vits8//marple5/00038.jpg_144x175.npy
4208,FBMS/FBMS_clean/JPEGImages/marple5/00039.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple5/00039.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple5/00039.flo.png,,marple5,39,FBMS/FBMS_clean/DINO/dino_vits8//marple5/00039.jpg_144x175.npy
4209,FBMS/FBMS_clean/JPEGImages/marple5/00040.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple5/00040.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple5/00040.flo.png,FBMS/FBMS_clean/Annotations/marple5/00040.png,marple5,40,FBMS/FBMS_clean/DINO/dino_vits8//marple5/00040.jpg_144x175.npy
4210,FBMS/FBMS_clean/JPEGImages/marple5/00041.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple5/00041.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple5/00041.flo.png,,marple5,41,FBMS/FBMS_clean/DINO/dino_vits8//marple5/00041.jpg_144x175.npy
4211,FBMS/FBMS_clean/JPEGImages/marple5/00042.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple5/00042.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple5/00042.flo.png,,marple5,42,FBMS/FBMS_clean/DINO/dino_vits8//marple5/00042.jpg_144x175.npy
4212,FBMS/FBMS_clean/JPEGImages/marple5/00043.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple5/00043.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple5/00043.flo.png,,marple5,43,FBMS/FBMS_clean/DINO/dino_vits8//marple5/00043.jpg_144x175.npy
4213,FBMS/FBMS_clean/JPEGImages/marple5/00044.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple5/00044.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple5/00044.flo.png,,marple5,44,FBMS/FBMS_clean/DINO/dino_vits8//marple5/00044.jpg_144x175.npy
4214,FBMS/FBMS_clean/JPEGImages/marple5/00045.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple5/00045.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple5/00045.flo.png,,marple5,45,FBMS/FBMS_clean/DINO/dino_vits8//marple5/00045.jpg_144x175.npy
4215,FBMS/FBMS_clean/JPEGImages/marple5/00046.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple5/00046.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple5/00046.flo.png,,marple5,46,FBMS/FBMS_clean/DINO/dino_vits8//marple5/00046.jpg_144x175.npy
4216,FBMS/FBMS_clean/JPEGImages/marple5/00047.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple5/00047.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple5/00047.flo.png,,marple5,47,FBMS/FBMS_clean/DINO/dino_vits8//marple5/00047.jpg_144x175.npy
4217,FBMS/FBMS_clean/JPEGImages/marple5/00048.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple5/00048.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple5/00048.flo.png,,marple5,48,FBMS/FBMS_clean/DINO/dino_vits8//marple5/00048.jpg_144x175.npy
4218,FBMS/FBMS_clean/JPEGImages/marple5/00049.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple5/00049.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple5/00049.flo.png,,marple5,49,FBMS/FBMS_clean/DINO/dino_vits8//marple5/00049.jpg_144x175.npy
4219,FBMS/FBMS_clean/JPEGImages/marple5/00050.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple5/00050.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple5/00050.flo.png,FBMS/FBMS_clean/Annotations/marple5/00050.png,marple5,50,FBMS/FBMS_clean/DINO/dino_vits8//marple5/00050.jpg_144x175.npy
4220,FBMS/FBMS_clean/JPEGImages/marple5/00051.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple5/00051.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple5/00051.flo.png,,marple5,51,FBMS/FBMS_clean/DINO/dino_vits8//marple5/00051.jpg_144x175.npy
4221,FBMS/FBMS_clean/JPEGImages/marple5/00052.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple5/00052.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple5/00052.flo.png,,marple5,52,FBMS/FBMS_clean/DINO/dino_vits8//marple5/00052.jpg_144x175.npy
4222,FBMS/FBMS_clean/JPEGImages/marple5/00053.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple5/00053.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple5/00053.flo.png,,marple5,53,FBMS/FBMS_clean/DINO/dino_vits8//marple5/00053.jpg_144x175.npy
4223,FBMS/FBMS_clean/JPEGImages/marple5/00054.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple5/00054.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple5/00054.flo.png,,marple5,54,FBMS/FBMS_clean/DINO/dino_vits8//marple5/00054.jpg_144x175.npy
4224,FBMS/FBMS_clean/JPEGImages/marple5/00055.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple5/00055.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple5/00055.flo.png,,marple5,55,FBMS/FBMS_clean/DINO/dino_vits8//marple5/00055.jpg_144x175.npy
4225,FBMS/FBMS_clean/JPEGImages/marple5/00056.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple5/00056.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple5/00056.flo.png,,marple5,56,FBMS/FBMS_clean/DINO/dino_vits8//marple5/00056.jpg_144x175.npy
4226,FBMS/FBMS_clean/JPEGImages/marple5/00057.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple5/00057.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple5/00057.flo.png,,marple5,57,FBMS/FBMS_clean/DINO/dino_vits8//marple5/00057.jpg_144x175.npy
4227,FBMS/FBMS_clean/JPEGImages/marple5/00058.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple5/00058.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple5/00058.flo.png,,marple5,58,FBMS/FBMS_clean/DINO/dino_vits8//marple5/00058.jpg_144x175.npy
4228,FBMS/FBMS_clean/JPEGImages/marple5/00059.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple5/00059.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple5/00059.flo.png,,marple5,59,FBMS/FBMS_clean/DINO/dino_vits8//marple5/00059.jpg_144x175.npy
4229,FBMS/FBMS_clean/JPEGImages/marple5/00060.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple5/00060.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple5/00060.flo.png,,marple5,60,FBMS/FBMS_clean/DINO/dino_vits8//marple5/00060.jpg_144x175.npy
4230,FBMS/FBMS_clean/JPEGImages/marple5/00061.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple5/00061.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple5/00061.flo.png,,marple5,61,FBMS/FBMS_clean/DINO/dino_vits8//marple5/00061.jpg_144x175.npy
4231,FBMS/FBMS_clean/JPEGImages/marple5/00062.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple5/00062.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple5/00062.flo.png,,marple5,62,FBMS/FBMS_clean/DINO/dino_vits8//marple5/00062.jpg_144x175.npy
4232,FBMS/FBMS_clean/JPEGImages/marple5/00063.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple5/00063.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple5/00063.flo.png,,marple5,63,FBMS/FBMS_clean/DINO/dino_vits8//marple5/00063.jpg_144x175.npy
4233,FBMS/FBMS_clean/JPEGImages/marple5/00064.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple5/00064.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple5/00064.flo.png,,marple5,64,FBMS/FBMS_clean/DINO/dino_vits8//marple5/00064.jpg_144x175.npy
4234,FBMS/FBMS_clean/JPEGImages/marple5/00065.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple5/00065.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple5/00065.flo.png,,marple5,65,FBMS/FBMS_clean/DINO/dino_vits8//marple5/00065.jpg_144x175.npy
4235,FBMS/FBMS_clean/JPEGImages/marple5/00066.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple5/00066.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple5/00066.flo.png,,marple5,66,FBMS/FBMS_clean/DINO/dino_vits8//marple5/00066.jpg_144x175.npy
4236,FBMS/FBMS_clean/JPEGImages/marple5/00067.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple5/00067.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple5/00067.flo.png,,marple5,67,FBMS/FBMS_clean/DINO/dino_vits8//marple5/00067.jpg_144x175.npy
4237,FBMS/FBMS_clean/JPEGImages/marple5/00068.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple5/00068.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple5/00068.flo.png,,marple5,68,FBMS/FBMS_clean/DINO/dino_vits8//marple5/00068.jpg_144x175.npy
4238,FBMS/FBMS_clean/JPEGImages/marple5/00069.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple5/00069.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple5/00069.flo.png,,marple5,69,FBMS/FBMS_clean/DINO/dino_vits8//marple5/00069.jpg_144x175.npy
4239,FBMS/FBMS_clean/JPEGImages/marple5/00070.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple5/00070.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple5/00070.flo.png,,marple5,70,FBMS/FBMS_clean/DINO/dino_vits8//marple5/00070.jpg_144x175.npy
4240,FBMS/FBMS_clean/JPEGImages/marple5/00071.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple5/00071.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple5/00071.flo.png,,marple5,71,FBMS/FBMS_clean/DINO/dino_vits8//marple5/00071.jpg_144x175.npy
4241,FBMS/FBMS_clean/JPEGImages/marple5/00072.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple5/00072.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple5/00072.flo.png,,marple5,72,FBMS/FBMS_clean/DINO/dino_vits8//marple5/00072.jpg_144x175.npy
4242,FBMS/FBMS_clean/JPEGImages/marple5/00073.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple5/00073.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple5/00073.flo.png,,marple5,73,FBMS/FBMS_clean/DINO/dino_vits8//marple5/00073.jpg_144x175.npy
4243,FBMS/FBMS_clean/JPEGImages/marple5/00074.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple5/00074.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple5/00074.flo.png,,marple5,74,FBMS/FBMS_clean/DINO/dino_vits8//marple5/00074.jpg_144x175.npy
4244,FBMS/FBMS_clean/JPEGImages/marple5/00075.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple5/00075.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple5/00075.flo.png,,marple5,75,FBMS/FBMS_clean/DINO/dino_vits8//marple5/00075.jpg_144x175.npy
4245,FBMS/FBMS_clean/JPEGImages/marple5/00076.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple5/00076.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple5/00076.flo.png,,marple5,76,FBMS/FBMS_clean/DINO/dino_vits8//marple5/00076.jpg_144x175.npy
4246,FBMS/FBMS_clean/JPEGImages/marple5/00077.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple5/00077.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple5/00077.flo.png,,marple5,77,FBMS/FBMS_clean/DINO/dino_vits8//marple5/00077.jpg_144x175.npy
4247,FBMS/FBMS_clean/JPEGImages/marple5/00078.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple5/00078.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple5/00078.flo.png,,marple5,78,FBMS/FBMS_clean/DINO/dino_vits8//marple5/00078.jpg_144x175.npy
4248,FBMS/FBMS_clean/JPEGImages/marple5/00079.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple5/00079.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple5/00079.flo.png,,marple5,79,FBMS/FBMS_clean/DINO/dino_vits8//marple5/00079.jpg_144x175.npy
4249,FBMS/FBMS_clean/JPEGImages/marple5/00080.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple5/00080.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple5/00080.flo.png,,marple5,80,FBMS/FBMS_clean/DINO/dino_vits8//marple5/00080.jpg_144x175.npy
4250,FBMS/FBMS_clean/JPEGImages/marple5/00081.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple5/00081.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple5/00081.flo.png,,marple5,81,FBMS/FBMS_clean/DINO/dino_vits8//marple5/00081.jpg_144x175.npy
4251,FBMS/FBMS_clean/JPEGImages/marple5/00082.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple5/00082.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple5/00082.flo.png,,marple5,82,FBMS/FBMS_clean/DINO/dino_vits8//marple5/00082.jpg_144x175.npy
4252,FBMS/FBMS_clean/JPEGImages/marple5/00083.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple5/00083.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple5/00083.flo.png,,marple5,83,FBMS/FBMS_clean/DINO/dino_vits8//marple5/00083.jpg_144x175.npy
4253,FBMS/FBMS_clean/JPEGImages/marple5/00084.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple5/00084.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple5/00084.flo.png,,marple5,84,FBMS/FBMS_clean/DINO/dino_vits8//marple5/00084.jpg_144x175.npy
4254,FBMS/FBMS_clean/JPEGImages/marple5/00085.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple5/00085.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple5/00085.flo.png,,marple5,85,FBMS/FBMS_clean/DINO/dino_vits8//marple5/00085.jpg_144x175.npy
4255,FBMS/FBMS_clean/JPEGImages/marple5/00086.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple5/00086.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple5/00086.flo.png,,marple5,86,FBMS/FBMS_clean/DINO/dino_vits8//marple5/00086.jpg_144x175.npy
4256,FBMS/FBMS_clean/JPEGImages/marple5/00087.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple5/00087.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple5/00087.flo.png,,marple5,87,FBMS/FBMS_clean/DINO/dino_vits8//marple5/00087.jpg_144x175.npy
4257,FBMS/FBMS_clean/JPEGImages/marple5/00088.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple5/00088.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple5/00088.flo.png,,marple5,88,FBMS/FBMS_clean/DINO/dino_vits8//marple5/00088.jpg_144x175.npy
4258,FBMS/FBMS_clean/JPEGImages/marple5/00089.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple5/00089.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple5/00089.flo.png,,marple5,89,FBMS/FBMS_clean/DINO/dino_vits8//marple5/00089.jpg_144x175.npy
4259,FBMS/FBMS_clean/JPEGImages/marple5/00090.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple5/00090.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple5/00090.flo.png,,marple5,90,FBMS/FBMS_clean/DINO/dino_vits8//marple5/00090.jpg_144x175.npy
4260,FBMS/FBMS_clean/JPEGImages/marple5/00091.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple5/00091.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple5/00091.flo.png,,marple5,91,FBMS/FBMS_clean/DINO/dino_vits8//marple5/00091.jpg_144x175.npy
4261,FBMS/FBMS_clean/JPEGImages/marple5/00092.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple5/00092.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple5/00092.flo.png,,marple5,92,FBMS/FBMS_clean/DINO/dino_vits8//marple5/00092.jpg_144x175.npy
4262,FBMS/FBMS_clean/JPEGImages/marple5/00093.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple5/00093.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple5/00093.flo.png,,marple5,93,FBMS/FBMS_clean/DINO/dino_vits8//marple5/00093.jpg_144x175.npy
4263,FBMS/FBMS_clean/JPEGImages/marple5/00094.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple5/00094.flo,,FBMS/FBMS_clean/Annotations/marple5/00094.png,marple5,94,FBMS/FBMS_clean/DINO/dino_vits8//marple5/00094.jpg_144x175.npy
4264,FBMS/FBMS_clean/JPEGImages/marple8/00001.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple8/00001.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple8/00001.flo.png,FBMS/FBMS_clean/Annotations/marple8/00001.png,marple8,1,FBMS/FBMS_clean/DINO/dino_vits8//marple8/00001.jpg_175x225.npy
4265,FBMS/FBMS_clean/JPEGImages/marple8/00002.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple8/00002.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple8/00002.flo.png,,marple8,2,FBMS/FBMS_clean/DINO/dino_vits8//marple8/00002.jpg_175x225.npy
4266,FBMS/FBMS_clean/JPEGImages/marple8/00003.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple8/00003.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple8/00003.flo.png,,marple8,3,FBMS/FBMS_clean/DINO/dino_vits8//marple8/00003.jpg_175x225.npy
4267,FBMS/FBMS_clean/JPEGImages/marple8/00004.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple8/00004.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple8/00004.flo.png,,marple8,4,FBMS/FBMS_clean/DINO/dino_vits8//marple8/00004.jpg_175x225.npy
4268,FBMS/FBMS_clean/JPEGImages/marple8/00005.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple8/00005.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple8/00005.flo.png,,marple8,5,FBMS/FBMS_clean/DINO/dino_vits8//marple8/00005.jpg_175x225.npy
4269,FBMS/FBMS_clean/JPEGImages/marple8/00006.jpg,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple8/00006.flo,FBMS/FBMS_clean/OpticalFlowRaftSintel/marple8/00006.flo.png,,marple8,6,FBMS/FBMS_clean/DINO/dino_vits8//marple8/00006.jpg_175x225.npy
